timestamps,CAN1.OBD2.S01PID11_ThrottlePosition
1060.46865,19.608
1060.5385,19.608
1060.5549,19.608
1060.57535,19.608
1060.59585,19.608
1060.73515,19.33588101
1060.75565,19.29583478
1060.7764,19.25530018
1060.7966,19.21584
1060.93595,19.21584
1060.95645,19.21584
1060.97715,19.21584
1060.99765,19.21584
1061.07525,19.06409921
1061.13675,18.94384072
1061.15785,18.9025813
1061.1778,18.86357062
1061.1982,18.82368
1061.33745,18.26829449
1061.358,18.18633275
1061.37845,18.10476986
1061.39485,18.03936
1061.4688,17.89490056
1061.4891,17.85524503
1061.5385,17.75874339
1061.5587,17.71928321
1061.57535,17.68675786
1061.5956,17.6472
1061.73495,17.6472
1061.7554,17.6472
1061.7759,17.6472
1061.7964,17.6472
1061.9357,17.37508101
1061.95635,17.33474176
1061.9767,17.29498855
1061.99715,17.25504
1062.075,17.25504
1062.1365,17.25504
1062.15695,17.25504
1062.17745,17.25504
1062.19795,17.25504
1062.33725,17.52715899
1062.35775,17.56720522
1062.3782,17.60715377
1062.3987,17.6472
1062.46895,17.6472
1062.51355,17.6472
1062.53825,17.6472
1062.5585,17.6472
1062.5749,17.6472
1062.5954,17.6472
1062.7388,17.92732824
1062.7552,17.95936522
1062.77565,17.99931377
1062.79615,18.03936
1062.93575,18.31165811
1062.95595,18.35105942
1062.97645,18.39104589
1062.9972,18.43152
1063.0789,18.75079725
1063.1365,18.97589357
1063.15675,19.055029
1063.1772,19.13494601
1063.1979,19.21584
1063.337,18.94390851
1063.3575,18.90383234
1063.37825,18.86326744
1063.3985,18.82368
1063.46915,18.82368
1063.5378,18.82368
1063.5383,18.82368
1063.5585,18.82368
1063.57875,18.82368
1063.59515,18.82368
1063.73855,18.82368
1063.75495,18.82368
1063.7756,18.82368
1063.79615,18.82368
1063.93535,17.7349007
1063.95575,17.57533822
1063.9762,17.41538465
1063.9967,17.25504
1064.07915,17.25504
1064.13605,17.25504
1064.1565,17.25504
1064.177,17.25504
1064.1975,17.25504
1064.33675,17.25504
1064.3573,17.25504
1064.37775,17.25504
1064.39825,17.25504
1064.46935,17.25504
1064.53755,17.25504
1064.558,17.25504
1064.56215,17.25504
1064.57855,17.25504
1064.599,17.25504
1064.7387,17.25504
1064.7588,17.25504
1064.77545,17.25504
1064.7957,17.25504
1064.81615,17.25504
1064.935,17.25504
1064.9555,17.25504
1064.976,17.25504
1064.9967,17.25504
1065.0784,17.09528197
1065.1358,16.98304072
1065.1565,16.94256347
1065.17675,16.90296616
1065.19725,16.86288
1065.33655,16.86288
1065.35705,16.86288
1065.3775,16.86288
1065.3985,16.86288
1065.46955,16.86288
1065.5377,16.86288
1065.5578,16.86288
1065.5783,16.86288
1065.59875,16.86288
1065.7381,16.86288
1065.75855,16.86288
1065.77905,16.86288
1065.79545,16.86288
1065.8405,16.86288
1065.9389,16.86288
1065.95525,16.86288
1065.97575,16.86288
1065.99625,16.86288
1066.0782,16.70307139
1066.13555,16.59123461
1066.15605,16.55125808
1066.1765,16.51137906
1066.19735,16.47072
1066.3363,16.47072
1066.3568,16.47072
1066.3773,16.47072
1066.39775,16.47072
1066.46985,16.47072
1066.5371,16.47072
1066.55755,16.47072
1066.57815,16.47072
1066.59855,16.47072
1066.73785,16.47072
1066.75835,16.47072
1066.7788,16.47072
1066.7952,16.47072
1066.8649,16.47072
1066.93865,16.47072
1066.9591,16.47072
1066.97555,16.47072
1066.996,16.47072
1067.07795,16.47072
1067.1353,16.47072
1067.1558,16.47072
1067.1763,16.47072
1067.1968,16.47072
1067.33605,16.47072
1067.3566,16.47072
1067.3773,16.47072
1067.39755,16.47072
1067.4699,16.47072
1067.53685,16.47072
1067.5573,16.47072
1067.57785,16.47072
1067.5983,16.47072
1067.73785,16.47072
1067.7581,16.47072
1067.77855,16.47072
1067.7992,16.47072
1067.88945,16.47072
1067.9384,16.47072
1067.9589,16.47072
1067.9753,16.47072
1067.99575,16.47072
1068.078,16.47072
1068.13915,16.47072
1068.15555,16.47072
1068.1762,16.47072
1068.19655,16.47072
1068.33585,16.47072
1068.35635,16.47072
1068.3768,16.47072
1068.3977,16.47072
1068.4701,16.47072
1068.5366,16.47072
1068.5571,16.47072
1068.5776,16.47072
1068.59805,16.47072
1068.73735,16.47072
1068.7579,16.47072
1068.7786,16.47072
1068.79885,16.47072
1068.9136,16.47072
1068.9382,16.47072
1068.95865,16.47072
1068.9794,16.47072
1068.9955,16.47072
1069.0775,16.47072
1069.13895,16.47072
1069.15535,16.47072
1069.1758,16.47072
1069.1963,16.47072
1069.3356,16.47072
1069.35635,16.47072
1069.3766,16.47072
1069.39705,16.47072
1069.4703,16.47072
1069.5364,16.47072
1069.55685,16.47072
1069.57735,16.47072
1069.59785,16.47072
1069.73715,16.47072
1069.75765,16.47072
1069.77825,16.47072
1069.7986,16.47072
1069.9381,16.47072
1069.93835,16.47072
1069.9584,16.47072
1069.9789,16.47072
1069.9994,16.47072
1070.07725,16.47072
1070.1387,16.47072
1070.1592,16.47072
1070.1758,16.47072
1070.19605,16.47072
1070.3354,16.47072
1070.35585,16.47072
1070.37635,16.47072
1070.39685,16.47072
1070.4705,16.47072
1070.53615,16.47072
1070.5569,16.47072
1070.57715,16.47072
1070.5976,16.47072
1070.7369,16.47072
1070.7574,16.47072
1070.77785,16.47072
1070.7984,16.47072
1070.93795,16.47072
1070.9586,16.47072
1070.9623,16.47072
1070.9787,16.47072
1070.99945,16.47072
1071.077,16.47072
1071.13845,16.47072
1071.15895,16.47072
1071.17945,16.47072
1071.19585,16.47072
1071.33925,16.47072
1071.35565,16.47072
1071.3761,16.47072
1071.39685,16.47072
1071.47065,16.47072
1071.5359,16.47072
1071.5564,16.47072
1071.577,16.47072
1071.59735,16.47072
1071.73665,16.47072
1071.7573,16.47072
1071.77765,16.47072
1071.79815,16.47072
1071.9375,16.47072
1071.95795,16.47072
1071.97845,16.47072
1071.98665,16.47072
1071.99895,16.47072
1072.0768,16.47072
1072.1382,16.47072
1072.15875,16.47072
1072.1792,16.47072
1072.1956,16.47072
1072.339,16.47072
1072.3597,16.47072
1072.37585,16.47072
1072.3966,16.47072
1072.47085,16.47072
1072.5357,16.47072
1072.55615,16.47072
1072.57665,16.47072
1072.59715,16.47072
1072.73645,16.47072
1072.75695,16.47072
1072.77765,16.47072
1072.7979,16.47072
1072.9377,16.47072
1072.95775,16.47072
1072.9782,16.47072
1072.9987,16.47072
1073.011,16.47072
1073.07665,16.47072
1073.138,16.47072
1073.15875,16.47072
1073.17895,16.47072
1073.19945,16.47072
1073.33875,16.47072
1073.3594,16.47072
1073.37565,16.47072
1073.39615,16.47072
1073.471,16.47072
1073.53975,16.47072
1073.5559,16.47072
1073.5764,16.47072
1073.59735,16.47072
1073.73635,16.47072
1073.7567,16.47072
1073.7772,16.47072
1073.79765,16.47072
1073.937,16.47072
1073.9575,16.47072
1073.97795,16.47072
1073.99845,16.47072
1074.03535,16.47072
1074.0763,16.47072
1074.13785,16.47072
1074.15825,16.47072
1074.17875,16.47072
1074.19925,16.47072
1074.33855,16.47072
1074.359,16.47072
1074.3795,16.47072
1074.39605,16.47072
1074.4712,16.47072
1074.53955,16.47072
1074.56,16.47072
1074.5762,16.47072
1074.59665,16.47072
1074.73595,16.47072
1074.75645,16.47072
1074.77695,16.47072
1074.79745,16.47072
1074.937,16.47072
1074.95725,16.47072
1074.97775,16.47072
1074.9982,16.47072
1075.0597,16.47072
1075.07605,16.47072
1075.1377,16.47072
1075.15805,16.47072
1075.1785,16.47072
1075.1994,16.47072
1075.3384,16.47072
1075.35875,16.47072
1075.3793,16.47072
1075.39975,16.47072
1075.4721,16.47072
1075.53905,16.47072
1075.55955,16.47072
1075.5762,16.47072
1075.5964,16.47072
1075.7398,16.47072
1075.7562,16.47072
1075.7767,16.47072
1075.7972,16.47072
1075.93655,16.47072
1075.957,16.47072
1075.9776,16.47072
1075.9981,16.47072
1076.07585,16.47072
1076.084,16.47072
1076.1373,16.47072
1076.1578,16.47072
1076.1783,16.47072
1076.19875,16.47072
1076.33805,16.47072
1076.35855,16.47072
1076.37905,16.47072
1076.39975,16.47072
1076.47265,16.47072
1076.53885,16.47072
1076.55935,16.47072
1076.5798,16.47072
1076.5964,16.47072
1076.7396,16.47072
1076.756,16.47072
1076.77645,16.47072
1076.79695,16.47072
1076.9363,16.19857112
1076.95705,16.15804661
1076.97725,16.11859625
1076.99775,16.07856
1077.01825,16.07856
1077.0797,16.07856
1077.13705,16.07856
1077.15755,16.07856
1077.17825,16.07856
1077.19855,16.07856
1077.33785,16.35074679
1077.3583,16.39070529
1077.3788,16.43076149
1077.39925,16.47072
1077.47195,16.47072
1077.5386,16.47072
1077.5593,16.47072
1077.57955,16.47072
1077.59595,16.47072
1077.73935,16.47072
1077.75985,16.47072
1077.7762,16.47072
1077.797,16.47072
1077.93605,16.47072
1077.95655,16.47072
1077.97715,16.47072
1077.9975,16.47072
1078.0426,16.47072
1078.0795,16.47072
1078.13705,16.47072
1078.15735,16.47072
1078.17805,16.47072
1078.1983,16.47072
1078.3376,16.19860101
1078.3581,16.15855478
1078.3786,16.11850855
1078.39905,16.07856
1078.472,16.22106596
1078.53835,16.35067899
1078.5591,16.39121359
1078.5793,16.43067377
1078.5998,16.47072
1078.7391,16.19320977
1078.75965,16.15227054
1078.776,16.11969845
1078.79665,16.07856
1078.94015,16.07856
1078.9563,16.07856
1078.9768,16.07856
1078.9973,16.07856
1079.0672,16.07856
1079.07925,16.07856
1079.13655,16.07856
1079.15735,16.07856
1079.17755,16.07856
1079.19805,16.07856
1079.33735,16.07856
1079.35785,16.07856
1079.37835,16.07856
1079.3988,16.07856
1079.4357,16.07856
1079.47245,16.07856
1079.5381,16.07856
1079.5586,16.07856
1079.57925,16.07856
1079.5996,16.07856
1079.7389,16.07856
1079.75955,16.07856
1079.77985,16.07856
1079.79625,16.07856
1079.9397,16.35871614
1079.95645,16.39142869
1079.97655,16.43068375
1079.99705,16.47072
1080.079,16.31063277
1080.13635,16.19860101
1080.15685,16.15855478
1080.1773,16.11860623
1080.1978,16.07856
1080.33755,16.07856
1080.3576,16.07856
1080.3781,16.07856
1080.39885,16.07856
1080.46005,16.07856
1080.47235,16.07856
1080.5379,16.07856
1080.5584,16.07856
1080.57885,16.07856
1080.5996,16.07856
1080.73865,16.07856
1080.7594,16.07856
1080.7799,16.07856
1080.8001,16.07856
1080.93945,16.07856
1080.95995,16.07856
1080.97635,16.07856
1080.9968,16.07856
1081.07875,16.07856
1081.1402,16.07856
1081.1566,16.07856
1081.1771,16.07856
1081.1976,16.07856
1081.3369,16.07856
1081.35735,16.07856
1081.3779,16.07856
1081.39835,16.07856
1081.4725,16.07856
1081.4844,16.07856
1081.53765,16.07856
1081.55825,16.07856
1081.5786,16.07856
1081.5991,16.07856
1081.7384,16.07856
1081.7589,16.07856
1081.7794,16.07856
1081.79985,16.07856
1081.9392,16.07856
1081.9597,16.07856
1081.9802,16.07856
1081.9966,16.07856
1082.0788,16.07856
1082.14,16.07856
1082.1564,16.07856
1082.1771,16.07856
1082.19735,16.07856
1082.33665,16.35067899
1082.35715,16.39072522
1082.37765,16.43077145
1082.3981,16.47072
1082.47275,16.32492944
1082.50875,16.25462187
1082.5374,16.19866876
1082.55815,16.15814426
1082.5784,16.11859625
1082.5989,16.07856
1082.7384,16.07856
1082.7589,16.07856
1082.77915,16.07856
1082.79965,16.07856
1082.9392,16.07856
1082.9595,16.07856
1082.97995,16.07856
1082.99635,16.07856
1083.0783,16.07856
1083.13975,16.07856
1083.1604,16.07856
1083.1766,16.07856
1083.1971,16.07856
1083.33665,16.07856
1083.3569,16.07856
1083.3774,16.07856
1083.39815,16.07856
1083.4729,16.07856
1083.5331,16.07856
1083.53735,16.07856
1083.55765,16.07856
1083.57815,16.07856
1083.59865,16.07856
1083.73795,16.07856
1083.75845,16.07856
1083.77895,16.07856
1083.7994,16.07856
1083.93875,16.07856
1083.95925,16.07856
1083.97975,16.07856
1084.0002,16.07856
1084.07805,16.07856
1084.1395,16.07856
1084.16,16.07856
1084.1764,16.07856
1084.197,16.07856
1084.3405,16.07856
1084.35665,16.07856
1084.37715,16.07856
1084.3976,16.07856
1084.4731,16.2260106
1084.53695,16.35070888
1084.55745,16.39074514
1084.5577,16.39123339
1084.5779,16.43068375
1084.5984,16.47072
1084.7377,16.47072
1084.7582,16.47072
1084.7787,16.47072
1084.79915,16.47072
1084.9385,16.19890952
1084.9592,16.15853294
1084.9795,16.11893658
1085.0002,16.07856
1085.07785,16.07856
1085.1394,16.07856
1085.15975,16.07856
1085.1803,16.07856
1085.19665,16.07856
1085.34005,16.07856
1085.36055,16.07856
1085.3772,16.07856
1085.3974,16.07856
1085.4733,16.07856
1085.5369,16.07856
1085.5572,16.07856
1085.5777,16.07856
1085.5818,16.07856
1085.5982,16.07856
1085.73745,16.35010789
1085.75795,16.39008442
1085.7785,16.43015845
1085.7993,16.47072
1085.93825,16.19887848
1085.95875,16.15877232
1085.97925,16.11866616
1085.99975,16.07856
1086.0776,16.07856
1086.13905,16.07856
1086.1595,16.07856
1086.18025,16.07856
1086.2005,16.07856
1086.3398,16.07856
1086.36035,16.07856
1086.3767,16.07856
1086.39715,16.07856
1086.47345,16.07856
1086.5406,16.07856
1086.55695,16.07856
1086.57745,16.07856
1086.59795,16.07856
1086.60615,16.07856
1086.6635,16.07856
1086.73725,16.07856
1086.75775,16.07856
1086.7782,16.07856
1086.7987,16.07856
1086.93805,16.35070888
1086.95855,16.39074514
1086.97925,16.43117199
1086.9995,16.47072
1087.0777,16.3179583
1087.10605,16.2625773
1087.1388,16.19860101
1087.1593,16.15855478
1087.1798,16.11850855
1087.20025,16.07856
1087.3396,16.07856
1087.36005,16.07856
1087.38095,16.07856
1087.39695,16.07856
1087.47365,16.07856
1087.54035,16.07856
1087.55675,16.07856
1087.57745,16.07856
1087.5977,16.07856
1087.737,16.07856
1087.7575,16.07856
1087.7781,16.07856
1087.79845,16.07856
1087.93785,16.07856
1087.9588,16.07856
1087.9788,16.07856
1087.9993,16.07856
1088.07715,16.83913937
1088.1304,17.35938152
1088.13855,17.43900544
1088.15905,17.63928646
1088.17955,17.83956747
1088.2,18.03936
1088.3396,19.15263984
1088.35985,19.31412921
1088.3803,19.47721354
1088.3967,19.608
1088.47385,19.75871056
1088.5401,19.88812824
1088.5606,19.92817447
1088.57695,19.96011377
1088.59745,20.00016
1088.73675,20.27221124
1088.75725,20.31224749
1088.77775,20.35228375
1088.79825,20.39232
1088.93755,19.57616629
1088.9584,19.45400689
1088.9786,19.33565582
1088.99905,19.21584
1089.0769,18.91168402
1089.13835,18.67160201
1089.15475,18.60752805
1089.1588,18.59170491
1089.17935,18.51141711
1089.1998,18.43152
1089.3391,19.79211497
1089.3596,19.9923461
1089.38025,20.19404234
1089.40055,20.39232
1089.474,19.80657212
1089.53985,19.2814326
1089.56035,19.11794953
1089.57675,18.98716307
1089.59725,18.82368
1089.74065,18.54390018
1089.75715,18.51170794
1089.7775,18.47200418
1089.79825,18.43152
1089.93735,18.15952072
1089.95785,18.11943455
1089.9783,18.07944616
1089.9988,18.03936
1090.08075,18.03936
1090.1381,18.03936
1090.15875,18.03936
1090.17935,18.03936
1090.17955,18.03936
1090.19955,18.03936
1090.3389,18.03936
1090.35935,18.03936
1090.37985,18.03936
1090.40035,18.03936
1090.4742,18.18663188
1090.5396,18.31705275
1090.5606,18.35893101
1090.5806,18.39881507
1090.597,18.43152
1090.7404,18.99177648
1090.7609,19.07186893
1090.7773,19.13594289
1090.79775,19.21584
1090.93735,19.21584
1090.9576,19.21584
1090.9781,19.21584
1090.99855,19.21584
1091.0805,19.05575277
1091.13785,18.94372101
1091.15835,18.90367478
1091.17885,18.86362855
1091.1993,18.82368
1091.20345,18.8398898
1091.3387,19.36817307
1091.35925,19.44844088
1091.37965,19.52812279
1091.4001,19.608
1091.4744,19.75314315
1091.5394,19.88011899
1091.5599,19.92016522
1091.58035,19.96011377
1091.60085,20.00016
1091.74015,20.00016
1091.76065,20.00016
1091.77705,20.00016
1091.7975,20.00016
1091.94095,19.15990082
1091.9576,19.06237335
1091.97785,18.94375886
1091.99835,18.82368
1092.08025,18.98370942
1092.13765,19.09586679
1092.1581,19.13582529
1092.17865,19.17597919
1092.19905,19.21584
1092.2278,19.21584
1092.33865,19.21584
1092.3589,19.21584
1092.37935,19.21584
1092.39985,19.21584
1092.4746,19.21584
1092.5394,19.21584
1092.55965,19.21584
1092.58035,19.21584
1092.6006,19.21584
1092.73995,18.93801846
1092.7604,18.89724738
1092.7809,18.85637661
1092.7973,18.82368
1092.94085,18.82368
1092.95715,18.82368
1092.97765,18.82368
1092.9981,18.82368
1093.08005,18.66379188
1093.1374,18.55189946
1093.1581,18.51151284
1093.1786,18.47151642
1093.1991,18.43152
1093.2521,17.91333301
1093.3383,17.07054588
1093.35865,16.87158163
1093.37915,16.67115082
1093.39965,16.47072
1093.47475,16.47072
1093.5389,16.47072
1093.55945,16.47072
1093.5799,16.47072
1093.6004,16.47072
1093.7397,16.47072
1093.76015,16.47072
1093.7807,16.47072
1093.79705,16.47072
1093.9405,16.47072
1093.961,16.47072
1093.9774,16.47072
1093.998,16.47072
1094.0798,16.47072
1094.13715,16.47072
1094.15765,16.47072
1094.17815,16.47072
1094.1986,16.47072
1094.27645,16.47072
1094.33795,16.47072
1094.3584,16.47072
1094.3789,16.47072
1094.3994,16.47072
1094.47495,16.47072
1094.5387,16.47072
1094.5592,16.47072
1094.57965,16.47072
1094.60015,16.47072
1094.73945,16.47072
1094.75995,16.47072
1094.7809,16.47072
1094.80115,16.47072
1094.9404,17.02652947
1094.96075,17.10775548
1094.97715,17.17321527
1094.99765,17.25504
1095.07955,17.41487033
1095.14105,17.53488944
1095.1574,17.56679695
1095.17815,17.60729121
1095.1986,17.6472
1095.3008,17.84704419
1095.3377,17.91919928
1095.35835,17.95957876
1095.37865,17.99927384
1095.39915,18.03936
1095.47515,18.03936
1095.5385,18.03936
1095.55895,18.03936
1095.5797,18.03936
1095.60005,18.03936
1095.73925,18.31141917
1095.7597,18.35138763
1095.7802,18.39145382
1095.8007,18.43152
1095.94,18.15379815
1095.96075,18.11242896
1095.981,18.07205661
1095.9974,18.03936
1096.0793,17.71938088
1096.1408,17.47910352
1096.16125,17.39920642
1096.1777,17.33493711
1096.19815,17.25504
1096.32515,17.00701052
1096.33745,16.98298876
1096.35795,16.94295251
1096.37845,16.90291625
1096.39895,16.86288
1096.4753,17.01202778
1096.5382,17.13490132
1096.5587,17.17494755
1096.5792,17.21499377
1096.5997,17.25504
1096.739,17.25504
1096.75945,17.25504
1096.7802,17.25504
1096.80045,17.25504
1096.9398,17.25504
1096.96025,17.25504
1096.98075,17.25504
1097.00125,17.25504
1097.0791,17.25504
1097.14055,17.25504
1097.16105,17.25504
1097.17745,17.25504
1097.1979,17.25504
1097.3413,17.25504
1097.34955,17.25504
1097.35795,17.25504
1097.3782,17.25504
1097.3987,17.25504
1097.4755,17.10501316
1097.538,16.98292101
1097.5585,16.94287478
1097.5791,16.90263321
1097.59945,16.86288
1097.739,17.67948176
1097.75925,17.79797825
1097.78,17.91940059
1097.8005,18.03936
1097.9397,18.03936
1097.96005,18.03936
1097.98055,18.03936
1098.001,18.03936
1098.07885,18.03936
1098.14035,18.03936
1098.1608,18.03936
1098.18195,18.03936
1098.19765,18.03936
1098.34105,17.47924303
1098.3577,17.41420853
1098.3741,17.35015052
1098.37795,17.33511251
1098.39845,17.25504
1098.47585,17.10384108
1098.53775,16.98292101
1098.55825,16.94287478
1098.5787,16.90292623
1098.5992,16.86288
1098.73865,16.86288
1098.75925,16.86288
1098.7795,16.86288
1098.8,16.86288
1098.9393,16.86288
1098.9598,16.86288
1098.9803,16.86288
1099.00075,16.86288
1099.0786,16.70786778
1099.1401,16.58541112
1099.1606,16.54459223
1099.1812,16.50357423
1099.1977,16.47072
1099.34085,16.47072
1099.36135,16.47072
1099.3777,16.47072
1099.3982,16.47072
1099.3985,16.47072
1099.4761,16.47072
1099.5375,16.47072
1099.55815,16.47072
1099.57875,16.47072
1099.599,16.47072
1099.7383,16.47072
1099.75875,16.47072
1099.77925,16.47072
1099.79975,16.47072
1099.9391,16.47072
1099.9598,16.47072
1099.98025,16.47072
1100.00055,16.47072
1100.07865,16.47072
1100.13985,16.47072
1100.16035,16.47072
1100.18085,16.47072
1100.2013,16.47072
1100.34105,16.47072
1100.36135,16.47072
1100.38245,16.47072
1100.3898,16.47072
1100.398,16.47072
1100.4761,16.47072
1100.5414,16.47072
1100.5582,16.47072
1100.57825,16.47072
1100.59875,16.47072
1100.7383,16.47072
1100.75855,16.47072
1100.77905,16.47072
1100.7995,16.47072
1100.93885,16.47072
1100.95935,16.47072
1100.9798,16.47072
1101.0003,16.47072
1101.07815,16.47072
1101.13965,16.47072
1101.16025,16.47072
1101.1806,16.47072
1101.20105,16.47072
1101.34035,16.47072
1101.3609,16.47072
1101.38135,16.47072
1101.398,16.47072
1101.41415,16.47072
1101.4763,16.47072
1101.54115,16.47072
1101.5619,16.47072
1101.578,16.47072
1101.5985,16.47072
1101.7381,16.47072
1101.7583,16.47072
1101.77495,16.47072
1101.7788,16.47072
1101.79925,16.47072
1101.9386,16.47072
1101.9591,16.47072
1101.9796,16.47072
1102.00005,16.47072
1102.0779,16.47072
1102.1394,16.47072
1102.15985,16.47072
1102.18035,16.47072
1102.20085,16.47072
1102.3404,17.01458015
1102.36065,17.09349931
1102.3811,17.17319791
1102.4021,17.25504
1102.4765,17.25504
1102.5409,17.25504
1102.5614,17.25504
1102.5778,17.25504
1102.5983,17.25504
1102.74215,18.37767116
1102.75805,18.50175761
1102.77855,18.66174328
1102.79905,18.82172896
1102.7993,18.82368
1102.93835,18.82368
1102.95885,18.82368
1102.9796,18.82368
1103.0001,18.82368
1103.0825,18.34078111
1103.1393,18.00790906
1103.15965,17.88864944
1103.1801,17.76880379
1103.20085,17.6472
1103.3399,16.83149547
1103.3604,16.71123698
1103.3809,16.59097849
1103.4014,16.47072
1103.47665,17.37110261
1103.5407,18.13747478
1103.56115,18.38216348
1103.58215,18.63343304
1103.59805,18.82368
1103.74145,19.66343725
1103.7579,19.75976924
1103.77835,19.87952542
1103.79895,20.00016
1103.8234,19.85680124
1103.93815,19.1839825
1103.95865,19.06378394
1103.9791,18.94387855
1103.9996,18.82368
1104.082,18.01884852
1104.1389,17.46308503
1104.1594,17.2628539
1104.1799,17.06262276
1104.20035,16.86288
1104.3397,16.59073112
1104.3602,16.55069486
1104.38065,16.51075625
1104.40115,16.47072
1104.47685,16.47072
1104.54045,16.47072
1104.5609,16.47072
1104.58145,16.47072
1104.59805,16.47072
1104.74135,17.59156823
1104.76245,17.75660589
1104.7781,17.87901535
1104.7986,18.03936
1104.84775,17.65530692
1104.9379,16.95088402
1104.9584,16.79069912
1104.9794,16.62660726
1104.99935,16.47072
1105.0813,16.47072
1105.1387,16.47072
1105.15915,16.47072
1105.1798,16.47072
1105.20015,16.47072
1105.33945,16.47072
1105.3602,16.47072
1105.3804,16.47072
1105.40105,16.47072
1105.47705,16.47072
1105.5402,16.47072
1105.5607,16.47072
1105.5812,16.47072
1105.6025,16.47072
1105.7412,16.47072
1105.76145,16.47072
1105.7827,16.47072
1105.79835,16.47072
1105.8311,16.47072
1105.942,16.47072
1105.95815,16.47072
1105.97865,16.47072
1105.9991,16.47072
1106.0811,16.47072
1106.1386,16.47072
1106.15895,16.47072
1106.1794,16.47072
1106.1999,16.47072
1106.3392,16.47072
1106.3597,16.47072
1106.38015,16.47072
1106.40065,16.47072
1106.4772,16.47072
1106.54,16.47072
1106.56045,16.47072
1106.5812,16.47072
1106.6014,16.47072
1106.74075,16.47072
1106.76125,16.47072
1106.7819,16.47072
1106.7981,16.47072
1106.8555,16.47072
1106.94155,16.47072
1106.96245,16.47072
1106.9784,16.47072
1106.9989,16.47072
1107.08085,17.11011342
1107.13845,17.55952235
1107.1587,17.71751767
1107.1792,17.87746356
1107.19995,18.03936
1107.33895,18.58310304
1107.35945,18.66329536
1107.38005,18.74387886
1107.40045,18.82368
1107.4774,19.1240205
1107.53975,19.36737632
1107.5602,19.44719391
1107.58095,19.52818241
1107.6014,19.608
1107.7405,19.608
1107.761,19.608
1107.78145,19.608
1107.80195,19.608
1107.87985,19.608
1107.9413,19.608
1107.96215,19.608
1107.9782,19.608
1107.99875,19.608
1108.0806,19.608
1108.14205,19.608
1108.1585,19.608
1108.1792,19.608
1108.19945,19.608
1108.33875,17.97528604
1108.35925,17.73500868
1108.3797,17.49531736
1108.4002,17.25504
1108.4776,16.95264215
1108.5395,16.71080201
1108.5602,16.62992817
1108.5805,16.55061711
1108.60095,16.47072
1108.74025,16.47072
1108.76075,16.47072
1108.78125,16.47072
1108.8023,16.47072
1108.9042,16.87827843
1108.94105,17.0256634
1108.96155,17.10765503
1108.9822,17.19024661
1108.9984,17.25504
1109.08035,17.25504
1109.14275,17.25504
1109.1582,17.25504
1109.1787,17.25504
1109.1992,17.25504
1109.3385,16.98292101
1109.3594,16.94209339
1109.37945,16.90292623
1109.39995,16.86288
1109.47775,17.01478465
1109.53925,17.13486351
1109.55975,17.1748898
1109.58065,17.21569709
1109.6008,17.25504
1109.74055,17.7981952
1109.7605,17.87573328
1109.781,17.955409
1109.8026,18.03936
1109.8303,17.87275215
1109.94085,17.20782442
1109.9613,17.08482331
1109.98255,16.95701043
1109.9982,16.86288
1110.08015,16.86288
1110.1416,16.86288
1110.16305,16.86288
1110.1785,16.86288
1110.19895,16.86288
1110.33825,16.86288
1110.35875,16.86288
1110.3794,16.86288
1110.39975,16.86288
1110.47795,17.0156417
1110.5393,17.13548736
1110.5595,17.17494755
1110.58,17.21499377
1110.6005,17.25504
1110.7398,16.98292101
1110.7603,16.94287478
1110.78075,16.90292623
1110.80125,16.86288
1110.85455,16.86288
1110.9406,16.86288
1110.9612,16.86288
1110.9816,16.86288
1111.0025,16.86288
1111.0799,17.32628739
1111.14135,17.69419933
1111.1621,17.81843322
1111.18275,17.9420684
1111.199,18.03936
1111.3424,18.03936
1111.35855,18.03936
1111.379,18.03936
1111.3995,18.03936
1111.47815,18.34656502
1111.5388,18.58346247
1111.55925,18.66333968
1111.5798,18.74360749
1111.6003,18.82368
1111.73955,18.82368
1111.76005,18.82368
1111.78055,18.82368
1111.80105,18.82368
1111.8789,18.82368
1111.94035,18.82368
1111.96085,18.82368
1111.98135,18.82368
1112.00235,18.82368
1112.07965,18.82368
1112.14135,18.82368
1112.16165,18.82368
1112.1821,18.82368
1112.1985,18.82368
1112.34225,18.82368
1112.36235,18.82368
1112.3788,18.82368
1112.39925,18.82368
1112.47835,18.82368
1112.53855,18.82368
1112.55905,18.82368
1112.57955,18.82368
1112.60025,18.82368
1112.73935,17.46672836
1112.7598,17.26723403
1112.7803,17.06725194
1112.80125,16.86288
1112.90325,16.66322779
1112.94025,16.59080493
1112.9606,16.55097236
1112.98135,16.51035684
1113.0016,16.47072
1113.07945,16.47072
1113.1409,16.47072
1113.1614,16.47072
1113.18215,16.47072
1113.20235,16.47072
1113.34255,17.58878471
1113.3624,17.74708417
1113.37875,17.87747189
1113.39905,18.03936
1113.4785,17.57432848
1113.54245,17.20002054
1113.55885,17.10402913
1113.5793,16.98433254
1113.60005,16.86288
1113.7391,17.13484932
1113.7596,17.17494548
1113.78005,17.21494384
1113.80055,17.25504
1113.9276,17.00691287
1113.9399,16.98289112
1113.96035,16.94295251
1113.98085,16.90291625
1114.00135,16.86288
1114.0792,16.86288
1114.14065,16.86288
1114.16115,16.86288
1114.1825,16.86288
1114.20235,16.86288
1114.3421,16.86288
1114.36265,16.86288
1114.3824,16.86288
1114.3988,16.86288
1114.47875,16.86288
1114.5429,16.86288
1114.55855,16.86288
